subject	activityname	Mean-TimeBodyGyroJerkStandardDiv-Y	Mean-TimeBodyGyroJerkStandardDiv-Z	Mean-TimeBodyAccelerationMagnitudeMean	Mean-TimeBodyAccelerationMagnitudeStandardDiv	Mean-TimeGravityAccelerationMagnitudeMean	Mean-TimeGravityAccelerationMagnitudeStandardDiv	Mean-TimeBodyAccelerationJerkMagnitudeMean	Mean-TimeBodyAccelerationJerkMagnitudeStandardDiv	Mean-TimeBodyGyroMagnitudeMean	Mean-TimeBodyGyroMagnitudeStandardDiv	Mean-TimeBodyGyroJerkMagnitudeMean	Mean-TimeBodyGyroJerkMagnitudeStandardDiv	Mean-FreqBodyAccelerationMean-X	Mean-FreqBodyAccelerationMean-Y	Mean-FreqBodyAccelerationMean-Z	Mean-FreqBodyAccelerationStandardDiv-X	Mean-FreqBodyAccelerationStandardDiv-Y	Mean-FreqBodyAccelerationStandardDiv-Z	Mean-FreqBodyAccelerationJerkMean-X	Mean-FreqBodyAccelerationJerkMean-Y	Mean-FreqBodyAccelerationJerkMean-Z	Mean-FreqBodyAccelerationJerkStandardDiv-X	Mean-FreqBodyAccelerationJerkStandardDiv-Y	Mean-FreqBodyAccelerationJerkStandardDiv-Z	Mean-FreqBodyGyroMean-X	Mean-FreqBodyGyroMean-Y	Mean-FreqBodyGyroMean-Z	Mean-FreqBodyGyroStandardDiv-X	Mean-FreqBodyGyroStandardDiv-Y	Mean-FreqBodyGyroStandardDiv-Z	Mean-FreqBodyAccelerationMagnitudeMean	Mean-FreqBodyAccelerationMagnitudeStandardDiv	Mean-FreqBodyBodyAccelerationJerkMagnitudeMean	Mean-FreqBodyBodyAccelerationJerkMagnitudeStandardDiv	Mean-FreqBodyBodyGyroMagnitudeMean	Mean-FreqBodyBodyGyroMagnitudeStandardDiv	Mean-FreqBodyBodyGyroJerkMagnitudeMean	Mean-FreqBodyBodyGyroJerkMagnitudeStandardDiv
20	WALKING	-0.127554090666667	-0.22704432732549	0.039402280578902	-0.156930391921569	0.039402280578902	-0.156930391921569	-0.0429359302764706	0.0210765716843137	0.0686275147882353	-0.0367853189588235	-0.194893253196078	-0.149864146847059	-0.147404272166667	0.403465950921569	-0.272213861705882	-0.234985644352941	0.438436341294118	-0.26649772672549	-0.138717234372549	0.157933952294118	-0.34599447627451	-0.122237205541176	0.255614062961569	-0.427690451960784	-0.0936248686019608	0.0310145965868627	-0.108892495684314	-0.279931528352941	0.107704805445098	-0.264957205764706	-0.00353341793921569	-0.389934004313725	0.0545269493972549	-0.0310650270227451	-0.0520065599062745	-0.196210236058824	-0.180365335498431	-0.171975765239216
21	WALKING	-0.482854309807692	-0.494927657115385	-0.123455661519231	-0.299709752173077	-0.123455661519231	-0.299709752173077	-0.148138991523077	-0.0838487968942308	-0.284775644807692	-0.408304434423077	-0.426930725	-0.450369988846154	-0.273496158519231	0.0338465813711538	-0.300309066730769	-0.308547185288462	-0.00256294245192308	-0.164961027194231	-0.200442011365385	-0.112564739084615	-0.405700157884615	-0.107412802661538	-0.0148415165923077	-0.443563412692308	-0.246657382884615	-0.371744086730769	-0.283262474865385	-0.491859244230769	-0.419400879423077	-0.385505359038462	-0.251266388923077	-0.438149791153846	-0.144009889665385	-0.0186734409634615	-0.409516081153846	-0.512249343076923	-0.4995972025	-0.429323466346154
22	WALKING	-0.651875468913043	-0.234278150891304	0.0722419121669565	-0.161591787478261	0.0722419121669565	-0.161591787478261	0.02291996735	0.111532924945652	-0.210608043717391	-0.390775683913043	-0.461999528913043	-0.503106312391304	-0.0994928588891304	0.145367520371739	-0.25521651373913	0.0243958191369565	0.00386841059347826	-0.253643608304348	-0.0367047077608696	0.159995613695652	-0.281973435652174	0.0180047785304348	0.213423556139739	-0.343195610652174	-0.144648652152174	-0.501176901956522	-0.083501182326087	-0.374496318695652	-0.481624411086957	-0.253173876956522	-0.0241584964891304	-0.381399308043478	0.0659727285	0.158286745226087	-0.438378722826087	-0.464019127391304	-0.553946121521739	-0.476405270434783
23	WALKING	0.295945926186441	-0.374456768135593	-0.0988770198220339	-0.209989354570847	-0.0988770198220339	-0.209989354570847	-0.0670819655881356	-0.0268194363050847	-0.0120968259523729	0.163346451623729	0.0115305410508475	0.250173204117966	-0.275404187920339	-0.0724367317966102	0.0814081078542373	-0.329807279830508	-0.202524061966102	0.1161434407	-0.290410454881356	-0.155488720747458	-0.0572021324745763	-0.235172990305085	-0.0609753095355932	-0.00623647528983051	-0.337619203050847	0.195569461920339	-0.194970369294915	-0.545051691694915	0.286581518449153	-0.287820868152542	-0.0942606311677966	-0.407577515762712	-0.0180705701559322	-0.0457372334118644	0.185078207383051	-0.061476584759322	0.146618569064407	0.287834616098305
24	WALKING	-0.514246569655172	-0.557968202931034	-0.299983613965517	-0.48106401862069	-0.299983613965517	-0.48106401862069	-0.399722201034483	-0.409824562586207	-0.403064156896552	-0.563863212586207	-0.507824745862069	-0.556022765862069	-0.492419802586207	-0.203193741396552	-0.344493013448276	-0.462733639137931	-0.182766476862069	-0.314646918448276	-0.509628168793103	-0.352829307068966	-0.469920224310345	-0.507640734482759	-0.294353545672414	-0.511115619482759	-0.468295081206897	-0.479841432931034	-0.39144792137931	-0.616915839310345	-0.495896271896552	-0.453337858448276	-0.434618912068966	-0.590265845517241	-0.418641046896552	-0.40297998362069	-0.534509163793103	-0.668032801896552	-0.571594392068966	-0.567447731896552
25	WALKING	-0.799635384189189	-0.659576163108108	-0.40528943	-0.565601466081081	-0.40528943	-0.565601466081081	-0.538291424594595	-0.542870062567568	-0.394362401351351	-0.489809386081081	-0.678466069054054	-0.757032544864865	-0.609038908918919	-0.251880271094595	-0.533563220540541	-0.591449956486486	-0.170313804039189	-0.430624587162162	-0.625595376891892	-0.43445519972973	-0.659286392837838	-0.624145724594595	-0.367760098378378	-0.690413386081081	-0.411909719594595	-0.678750350135135	-0.561322950945946	-0.406678108108108	-0.567201282027027	-0.603544209459459	-0.566060023108108	-0.632927475540541	-0.564591342162162	-0.51900424972973	-0.562733252702703	-0.529262243378378	-0.770300895540541	-0.75738578027027
26	WALKING	-0.587000110847458	-0.485543001525424	-0.223399171830508	-0.421848313898305	-0.223399171830508	-0.421848313898305	-0.290758024915254	-0.279350754237288	-0.392092024067797	-0.538329286101695	-0.51239882559322	-0.603468672372881	-0.321959549661017	-0.146702156576271	-0.33953964559322	-0.34799792561017	-0.185725832305085	-0.384445322372881	-0.36422676440678	-0.298531982474576	-0.398673189830508	-0.351065957627119	-0.271952157220339	-0.396530418305085	-0.368112905762712	-0.56182776559322	-0.318516813050847	-0.532999609491525	-0.587939604576271	-0.426232090508475	-0.379836742711864	-0.537183967118644	-0.293358341186441	-0.268948465423729	-0.551927613050847	-0.60946621661017	-0.619461036101695	-0.612930343220339
27	WALKING	-0.634105502807017	-0.426346962631579	-0.238853875263158	-0.407355787017544	-0.238853875263158	-0.407355787017544	-0.230500549298246	-0.266138940350877	-0.396638753684211	-0.482452355789474	-0.562587199473684	-0.618718628596491	-0.308702374385965	-0.13678354122807	-0.312372595438596	-0.365256349298246	-0.267741550175439	-0.345515217192982	-0.345482736842105	-0.194767362438596	-0.382617091578947	-0.346610413333333	-0.0655179027631579	-0.417957993859649	-0.498017935263158	-0.534724231403509	-0.318182379824561	-0.642349125614035	-0.530943838421053	-0.297847512280702	-0.327229405789474	-0.550392604912281	-0.259934013157895	-0.279732022017544	-0.519451704035088	-0.546888146491228	-0.623288199649123	-0.639242384210526
28	WALKING	-0.639018554444444	-0.440927899259259	-0.1806660203	-0.39269402	-0.1806660203	-0.39269402	-0.299223359444444	-0.390449724259259	-0.310775945814815	-0.460511661296296	-0.546248758518519	-0.579861194259259	-0.280062182962963	-0.127912276044444	-0.356337638518519	-0.298832423148148	-0.168789019540741	-0.326046195925926	-0.36260198037037	-0.294548344814815	-0.498754491111111	-0.367116416481481	-0.191757503603704	-0.574579748518519	-0.374681071666667	-0.50468173962963	-0.255029045018519	-0.545480217777778	-0.497470739444444	-0.308243390425926	-0.352156841666667	-0.511573670555556	-0.360811456296296	-0.436273009814815	-0.514602424814815	-0.516811574074074	-0.595965103703704	-0.589071730555556
29	WALKING	-0.587944298490566	-0.504130088679245	-0.0955213393716981	-0.262695063584906	-0.0955213393716981	-0.262695063584906	-0.240231677415094	-0.133036273622642	-0.28057326754717	-0.358814096603774	-0.506242118113208	-0.612222937169811	-0.135819505761321	-0.0349642325433962	-0.279734839433962	-0.190355976849057	-0.182068539584906	-0.283348100981132	-0.210469887150943	-0.0880213408433962	-0.394877826981132	-0.307336669773585	-0.155020660771698	-0.529034897169811	-0.431490048490566	-0.362232316226415	-0.397277495471698	-0.654313559056604	-0.0941359695075472	-0.494117483018868	-0.235683305566038	-0.393257505471698	-0.108978206490566	-0.169506499226415	-0.416817853396226	-0.429156830566038	-0.628501115849057	-0.618667722641509
30	WALKING	-0.497621802307692	-0.476208796153846	-0.195140032969231	-0.359873411538462	-0.195140032969231	-0.359873411538462	-0.352111713846154	-0.353751020923077	-0.0229640797463077	-0.266845731292308	-0.472068729846154	-0.546977272307692	-0.351402910907692	-0.193856663907692	-0.309558882615385	-0.344928112461538	-0.215634315369231	-0.0931447617846154	-0.389595631107692	-0.299525343907692	-0.467030710153846	-0.415135398	-0.289466095323077	-0.575410267076923	-0.374440300461538	-0.175900924040154	-0.247350343692308	-0.399032346	0.0955456046230769	-0.237941473615385	-0.342363772923077	-0.469852794923077	-0.347180134692308	-0.366537416615385	-0.358344356	-0.331541740923077	-0.547621753230769	-0.578580044615385
1	WALKING_DOWNSTAIRS	-0.238824827530612	-0.268761480242857	0.0271882914106122	0.0198843506265306	0.0271882914106122	0.0198843506265306	-0.0894474807979592	-0.0257877197081633	-0.0757412543673469	-0.225724368061224	-0.295463843346939	-0.306510645530612	0.0382291831510204	0.00154990783591837	-0.225574471693878	0.0243308391387755	-0.112963739953061	-0.297927894693878	-0.0276638676122449	-0.12866715764898	-0.288334735714286	-0.0863278966402041	-0.134580008877551	-0.401721464285714	-0.352449631363265	-0.0557022524693878	-0.0318694271979592	-0.495422486102041	-0.181414728657143	-0.238443565306122	0.0965845343040816	-0.186530301073469	0.0262184949326531	-0.104052260726531	-0.185720285744898	-0.398350390122449	-0.281963359177551	-0.391919876612245
2	WALKING_DOWNSTAIRS	-0.469396701106383	-0.218266318606383	0.0899511204978723	0.215586334889362	0.0899511204978723	0.215586334889362	0.00565516335106383	0.22961718512766	-0.162188586930426	-0.274844110531915	-0.410872671489362	-0.343187875404255	0.112841160325532	0.278345041765957	-0.131290772	0.0161046198595745	0.171973972957447	-0.162032894287234	0.138120681087234	0.0962091607617021	-0.271498721106383	0.0499590624829787	0.0808333491276596	-0.408227423191489	-0.145775970406383	-0.361913824	-0.0874944736085106	-0.379436674361702	-0.458732747446809	-0.422987665106383	0.293424826591489	-0.0214787881723404	0.222247409576596	0.227480732542553	-0.320838543553191	-0.372576755361702	-0.380175306489362	-0.343698985425532
3	WALKING_DOWNSTAIRS	-0.680947338163265	-0.374605412306122	-0.0628126118283674	-0.0411340078469388	-0.0628126118283674	-0.0411340078469388	-0.205239246653061	-0.0926324494530612	-0.215294501244898	-0.245794699346939	-0.508567577142857	-0.583919211020408	-0.0421706943244898	-0.00770048300204082	-0.404452414285714	-0.0654417192653061	-0.109722354322449	-0.389723034061224	-0.0906707125102041	-0.135938542632653	-0.529059450612245	-0.165442898685714	-0.14772824006198	-0.613525074285714	-0.129066574295918	-0.542694164081633	-0.302866461179592	-0.30863033105102	-0.553094540204082	-0.548164313265306	0.0289413195612245	-0.233849422120408	-0.049477977322449	-0.159102288018367	-0.332376629371429	-0.322440827020408	-0.576277199387755	-0.624910820612245
4	WALKING_DOWNSTAIRS	-0.816858240222222	-0.325780073711111	-0.0491616726733333	-0.0819559041111111	-0.0491616726733333	-0.0819559041111111	-0.228851413747333	-0.216858921977778	-0.3466062928	-0.3805726254	-0.592843014888889	-0.637079543555556	-0.0722392276888889	-0.129606639466667	-0.494683451555556	0.0390098262533333	-0.32253131772	-0.512694303111111	-0.16163290774	-0.172941628735556	-0.583917371333333	-0.208250062317778	-0.177202094317778	-0.668867334444444	-0.240298893435556	-0.717545840444444	-0.318306481022222	-0.414919000955556	-0.691518367333333	-0.621658471333333	-0.01907433524	-0.263644030288889	-0.175295286557778	-0.280426776955556	-0.429213369555556	-0.457674088	-0.621752455777778	-0.685470931777778
5	WALKING_DOWNSTAIRS	-0.514591487234043	-0.0344217467042553	0.211138853638298	0.205422375957447	0.211138853638298	0.205422375957447	-0.0637528559361702	-0.0292570509829787	-0.218029835319149	-0.360678305253192	-0.39719562106383	-0.450303212340426	0.0984320090212766	0.0792280694042553	-0.374740089574468	0.336554724893617	0.0268269875085106	-0.353397850212766	-0.0368012151170213	-0.0568032957531915	-0.491979946170213	0.011055933212766	0.0901720096791489	-0.551178075319149	-0.295345101425532	-0.382483075106383	-0.034175027916383	-0.51494094106383	-0.431552775319149	-0.374705187021277	0.155742168808511	0.0428533623276596	0.00918394264170213	-0.089735699787234	-0.349338414731915	-0.484141274255319	-0.453697247021277	-0.487128422553191
6	WALKING_DOWNSTAIRS	-0.193508405479167	0.193206498960417	0.333754731458333	0.373611914166667	0.333754731458333	0.373611914166667	0.10384507225	0.209502174375	0.0142677821595833	-0.0426276750979167	-0.0829366854166667	-0.111228416159583	0.328308506041667	0.339771173822917	-0.277602590916667	0.403369766666667	0.283247837625	-0.4060143105	0.136554991314583	0.1372024523	-0.283086205125	0.0886515099394167	0.341242392604167	-0.389057047125	0.0633716052854167	-0.130327465789583	0.15284524938125	-0.286724914610417	-0.235470976166667	-0.275667262770833	0.395958034583333	0.1446227570625	0.243834258785417	0.15480886140625	-0.0143735434	-0.242353857320833	-0.132705384364583	-0.145733545496458
7	WALKING_DOWNSTAIRS	-0.299520205208511	-0.425200371553192	0.0198795285851064	0.214544028088723	0.0198795285851064	0.214544028088723	-0.170319619372979	0.0901836280510638	-0.18874081887234	-0.259751603446809	-0.399229959148936	-0.29477867693617	0.0443428315319149	-0.145302311446808	-0.139216222106383	0.0730110797851064	-0.190187141297872	-0.100121492529787	-0.0305226686191489	-0.316236510319149	-0.296494902765957	-0.00426289144680851	-0.324378560319149	-0.397774503468085	-0.33930147	-0.21444307293617	-0.299600267680851	-0.432730974446809	-0.351717743191489	-0.495120053191489	0.218911066191489	0.0214440976893617	0.067389886106383	0.107856840302128	-0.255045057404255	-0.396909651702128	-0.289096677191489	-0.353544695678723
8	WALKING_DOWNSTAIRS	-0.0704526510842105	-0.1896044435	0.176599311818421	0.131337867236842	0.176599311818421	0.131337867236842	0.262628490268421	0.2534082561	0.0993429744078947	-0.0466291872078947	-0.126189142894737	-0.157484866842105	0.136590199860526	0.388412779763158	0.159589756534211	-0.0260463260078947	0.232184078052632	0.0214914840105263	0.214841402815789	0.220639687868421	0.0586096890447368	0.172658982065789	0.273943791773684	-0.0846674186842105	-0.130740445236842	0.116090879026316	0.0277498065176316	-0.302735102631579	-0.0461356322868421	-0.268253406210526	0.301626757315789	-0.156141093578947	0.331528459921053	0.134734731236842	-0.00036272967368421	-0.255590314210526	-0.125179586744737	-0.26298447
9	WALKING_DOWNSTAIRS	-0.448602451190476	-0.417239550952381	0.145886357935714	0.265120131365238	0.145886357935714	0.265120131365238	-0.16237608927619	0.039907818552381	-0.168921400633333	-0.322331464761905	-0.469028434047619	-0.455855425238095	0.103128506197619	-0.183120455428571	-0.103705822657857	0.250488758869048	-0.273561385142857	-0.0349494927142857	-0.0645354342404762	-0.313643041809524	-0.293677789595238	0.00938224337142857	-0.355981821428571	-0.425377408333333	-0.325042890904762	-0.312512195452381	-0.250686586719048	-0.423558773952381	-0.364282565714286	-0.356561471714286	0.222203941	0.0888671674047619	0.00716877883571429	0.0705526138333333	-0.347540226666667	-0.424170737142857	-0.463172053809524	-0.485158906904762
10	WALKING_DOWNSTAIRS	-0.471650977631579	-0.227137389605263	0.250843769394737	0.156998205421053	0.250843769394737	0.156998205421053	0.0507010228431579	0.110877231263158	-0.0238468037578947	-0.280382850552632	-0.401854311315789	-0.494105756315789	0.215665273157895	0.00904660360263158	-0.157728357742105	0.324957743157895	-0.0633337717526316	-0.268686170263158	0.181419131002632	-0.119504295573684	-0.240679035428947	0.156912678626316	-0.153355802565789	-0.396147929736842	-0.214350280079211	-0.272495710342105	0.0391366814342105	-0.339514358157895	-0.343237004473684	-0.1503916379	0.220115703368421	-0.0616742840815789	0.156978047052632	0.0380266696789474	-0.312347510289474	-0.387780104447368	-0.484196484736842	-0.544988519210526
11	WALKING_DOWNSTAIRS	-0.684593318695652	-0.480559152608696	0.126227657258696	0.0507743652521739	0.126227657258696	0.0507743652521739	-0.198206139934783	-0.127017223413043	-0.19788336026087	-0.339349828493478	-0.599294760652174	-0.677750588478261	0.0351937228130435	0.0247508134326087	-0.377624755652174	0.179906764395652	0.0262777181065217	-0.348626581521739	-0.120463004665217	-0.177479240097826	-0.530225529130435	-0.12834163051087	-0.130443829826087	-0.628902742826087	-0.318777012804348	-0.528254524130435	-0.273459111956522	-0.397722757934783	-0.481127494565217	-0.397220471086957	0.0902807576630435	-0.137123060369565	-0.097454996626087	-0.173661753717391	-0.456170108913043	-0.380559426947826	-0.668340527608696	-0.714229669347826
12	WALKING_DOWNSTAIRS	-0.517479109130435	-0.365232197456522	0.0183139429630435	0.0972608274652174	0.0183139429630435	0.0972608274652174	-0.107091019565217	0.0655781271934783	-0.213351510686957	-0.32045862629	-0.442831079130435	-0.452449935	0.0235049348717391	0.150510001156522	-0.402121221521739	0.0483347068913043	0.016749510173913	-0.48739012673913	-0.00701472271717392	0.00639406888695652	-0.451614324565217	-0.072311431676087	0.0515123126413043	-0.544461425869565	-0.178856167345652	-0.420631474130435	-0.212767364326087	-0.4223632375	-0.518923134565217	-0.448512990434783	0.148017269434783	-0.105124972078261	0.0769968373	0.0420631251108696	-0.344938419969565	-0.423553971956522	-0.458227490826087	-0.486780424347826
13	WALKING_DOWNSTAIRS	-0.259163248340426	-0.367089485595745	-0.0294634299553191	-0.0156098198829787	-0.0294634299553191	-0.0156098198829787	-0.127926051502128	-0.0433959844	-0.102114480531915	-0.236762631468085	-0.323552439276596	-0.27649151037234	-0.0726602663212766	-0.0364535247659574	-0.151178724793617	-0.0680436217021277	-0.0924444167085106	-0.233315176510213	-0.11485155627234	-0.207812348246809	-0.276138039897872	-0.114744976032191	-0.141775116319149	-0.356579475531915	-0.319677124659574	-0.133828886725532	-0.212906662531915	-0.452190386808511	-0.24966032923617	-0.427008254255319	0.0528791880659574	-0.210912766382979	-0.0282156656914894	-0.0709893839055319	-0.206121707212766	-0.400560061212766	-0.266399903210638	-0.343094861202128
14	WALKING_DOWNSTAIRS	-0.284318020488889	0.0913857550044444	0.185537706866667	0.428405922622222	0.185537706866667	0.428405922622222	0.0353601375466667	0.194708838913556	0.166340011842444	-0.0665144570666667	-0.275120883488889	-0.274744003577778	0.0212541553977778	0.3714824704	0.280735952206667	0.0140826092322222	0.29363389996	0.427563832371111	-0.0337820458644444	0.164775056133333	-0.0248789805888889	-0.0302396365755556	0.138737970022222	-0.244857128202222	-0.295315541666667	0.0132082347333333	0.492414379822222	-0.378882872733333	0.0741391154937778	0.182794696328889	0.471905155133333	0.178684580868889	0.186223478065556	0.194263424111111	-0.0787568406777778	-0.223927430580444	-0.254747132274667	-0.356849425488889
15	WALKING_DOWNSTAIRS	-0.574964116428571	-0.394542240714286	0.320449387166667	0.353204008095238	0.320449387166667	0.353204008095238	-0.0372666071540476	0.159631710516667	-0.121686320740476	-0.284249712071429	-0.509466648095238	-0.563640131190476	0.235309825547619	0.167518099964286	-0.259812204547619	0.466325681428571	0.1199936036	-0.357407559285714	0.0619687485333333	-0.0269769415214286	-0.345376541261905	0.108062740547619	-0.00722860241119048	-0.461599141904762	-0.22735956545	-0.402332301666667	-0.18319480152381	-0.351630000285714	-0.360972848571429	-0.3436733	0.331150229285714	0.153124178119048	0.158413334683333	0.1505077506	-0.373898631190476	-0.34938720602381	-0.565396130714286	-0.593472444285714
16	WALKING_DOWNSTAIRS	-0.583421784680851	-0.540633469361702	0.191079793587447	0.119183740638298	0.191079793587447	0.119183740638298	-0.165908810808511	-0.0783498875595745	-0.309820427234043	-0.422315316808511	-0.590896636382979	-0.595822214468085	0.0368263528276596	-0.134598352726809	-0.04769426376	0.266115492098298	-0.208680587882979	-0.0379716239787234	-0.155444882765957	-0.289957855489362	-0.241974080021277	-0.125682818093191	-0.281507406948936	-0.36402669587234	-0.420844008625532	-0.479512983617021	-0.375000625531915	-0.470373498510638	-0.565214032765957	-0.521100818723404	0.114032088546809	-0.0534137179170213	-0.0745659082223404	-0.0919623368021277	-0.488253939574468	-0.479939845914894	-0.58966315	-0.633479804680851
17	WALKING_DOWNSTAIRS	-0.572144734130435	-0.542770646521739	0.148951103536087	0.0914076757326087	0.148951103536087	0.0914076757326087	-0.221631694184783	-0.206576683876087	-0.232641763307609	-0.352687281086957	-0.540325787826087	-0.592319490869565	-0.0226239171245652	-0.130272514565217	-0.3180818605	0.258941676302174	-0.0860527358695652	-0.245413541641304	-0.215092049054348	-0.351268404347826	-0.498668458043478	-0.0718767032673913	-0.298931144913043	-0.573043711086957	-0.316412962967391	-0.451126869347826	-0.403380386086957	-0.393194731747826	-0.469390428043478	-0.540949520217391	0.0580680522108696	-0.0618876767130435	-0.188680399771739	-0.236538515947826	-0.40943875826087	-0.428868687826087	-0.57734888	-0.643399203913044
18	WALKING_DOWNSTAIRS	-0.752608622181818	-0.605655411090909	-0.293531973636364	-0.229934247036364	-0.293531973636364	-0.229934247036364	-0.466516044	-0.3825173332	-0.381022814727273	-0.507995478327273	-0.701663073636364	-0.744159518909091	-0.350086793272727	-0.309049613818182	-0.505824358	-0.285535871636364	-0.273798158	-0.418258649818182	-0.412728286727273	-0.465982666363636	-0.622135895090909	-0.416050500909091	-0.464546054727273	-0.678751080363636	-0.489232274509091	-0.641527595090909	-0.447030699454545	-0.513947089545455	-0.607757979272727	-0.543996110545454	-0.241973534781818	-0.344299434181818	-0.3833987134	-0.386565072363636	-0.604735414363636	-0.533844932145455	-0.744236045090909	-0.763430801654545
19	WALKING_DOWNSTAIRS	-0.0146299196923077	0.116646170221282	0.644604325128205	0.413472376589744	0.644604325128205	0.413472376589744	0.434490400974359	0.450612065720513	0.418004608615385	0.237821231894872	0.0875816618205128	-0.0438985022538462	0.537012022051282	0.494457802230769	0.110659220744872	0.658506543333333	0.427928785230769	-0.0783635041538461	0.474317256051282	0.276716853307692	0.0595905768717949	0.476803887476923	0.349771285415897	-0.0983930104846154	0.474962448333333	0.147083143564103	0.210673073192308	0.196613286661538	-0.028489571974359	-0.215892226769231	0.586637550769231	0.0828630624102564	0.538404846128205	0.316346415348718	0.203979764835897	0.0320366671179487	-0.0229045295641026	-0.143254547512821
20	WALKING_DOWNSTAIRS	-0.334568787888889	0.00307854550222222	0.221851587933333	0.172636361444444	0.221851587933333	0.172636361444444	-0.0612699838466667	0.0467185842571111	0.0938419436933333	-0.0305762438706667	-0.268183423577778	-0.275591880382222	-0.0343309987555556	0.524187686888889	-0.188098811986667	0.113033424261778	0.560191344	-0.213916756933333	-0.199360430553978	0.20582901724	-0.356220245355556	-0.147278592755556	0.293119526444444	-0.405294896466667	-0.0629572600911111	-0.138097945555556	0.257037841093333	-0.253365630644444	-0.159961424355556	0.0183050845333333	0.151887747217778	0.000242174637777778	0.0137917152644444	0.0790379799133333	-0.100566103524444	-0.151681987177778	-0.311668472555556	-0.281657285946667
21	WALKING_DOWNSTAIRS	-0.442426840888889	-0.428337693333333	0.245771699004444	0.264341903711111	0.245771699004444	0.264341903711111	-0.0802241799933333	0.0952339404955556	-0.184850019535556	-0.388420328666667	-0.452828682444444	-0.509130858444444	0.104323529982222	0.181138042506667	-0.0769713066866667	0.266987750733333	0.277894323022222	-0.145081705591111	-0.0377894711288889	-0.107306347733333	-0.196838264546667	-0.0463867896444444	-0.113161860322222	-0.293237567085333	-0.366748752888889	-0.308879866288889	-0.238221682666667	-0.469790144111111	-0.388418746666667	-0.450772139111111	0.239895893822222	0.0791271386644444	0.112442619741778	0.06320531452	-0.406392284444444	-0.484489974222222	-0.490804948444444	-0.571666834444444
22	WALKING_DOWNSTAIRS	-0.640280071388889	-0.358762129444444	0.330999221944444	0.133267478527222	0.330999221944444	0.133267478527222	-0.0179784626888889	-0.0337640982530556	-0.161333309783333	-0.263921983758333	-0.459579670833333	-0.617659355833333	0.195348406222222	0.225766560777778	-0.322795653888889	0.402891960277778	0.167409716861111	-0.383242679444444	0.0383364203555556	-0.00309155313333333	-0.419534253611111	0.0404618458027778	-0.0270294444166667	-0.535893778333333	-0.0954349339722222	-0.525006840277778	-0.194915698805556	-0.284532358444444	-0.570339899444444	-0.377319033611111	0.155526858911111	-0.0575202606055556	0.0224783539805556	-0.118530349166667	-0.338417326388889	-0.341863671805556	-0.583510518055556	-0.697451438611111
23	WALKING_DOWNSTAIRS	0.146650121972222	-0.36786963962963	0.127211137694444	0.230363964351852	0.127211137694444	0.230363964351852	0.112982475627778	0.292087200087037	0.0390915481555556	0.0539972903222222	-0.0463117766203704	0.0594908483888889	0.205428216353704	0.0959432893981482	0.280518877574074	-0.0282962478037037	0.0432283686975926	0.0947940973814815	0.201542909494444	-0.0724504562777778	0.157775692377778	0.0819587190574074	-0.177697841296296	-0.09851956305	-0.214730713222222	0.328817010088889	-0.141266888477778	-0.482598325037037	0.12605231802963	-0.305896699222222	0.364829993351852	-0.0453930349148148	0.335009724333333	0.2244805035	0.150825734842593	-0.218930425944444	0.0746754643666667	-0.0398573780185185
24	WALKING_DOWNSTAIRS	-0.519326735090909	-0.478690941272727	-0.0737699163072727	-0.0224839122854545	-0.0737699163072727	-0.0224839122854545	-0.263106944836364	-0.143501970018182	-0.304965806363636	-0.3636948774	-0.497152238363636	-0.459159852363636	-0.222324293454545	-0.0861829752472727	-0.173825083587273	-0.0349085946785455	-0.169191147529091	-0.291553822381818	-0.376175794909091	-0.2258243574	-0.250000183381818	-0.355930598	-0.163626807636364	-0.328569968545455	-0.272469211854545	-0.433475431818182	-0.396286646363636	-0.484894683818182	-0.523412701636364	-0.573281905454545	-0.0231701626603636	-0.175291708678182	-0.200830137109091	-0.0827554911536364	-0.374298686727273	-0.470147270181818	-0.474449925818182	-0.478030486181818
25	WALKING_DOWNSTAIRS	-0.810444542413793	-0.599481997931035	-0.22010859462069	-0.259465249913793	-0.22010859462069	-0.259465249913793	-0.50048333137931	-0.482976929827586	-0.216082565601724	-0.38216092137931	-0.664713625172414	-0.67960595137931	-0.372245192931034	-0.196381053741379	-0.556097089137931	-0.213028874331034	-0.166842375587931	-0.449465441724138	-0.525789450689655	-0.415699643793103	-0.686843959310345	-0.522153341034483	-0.365719830448276	-0.734990064137931	-0.217799723931034	-0.632916352241379	-0.410311447586207	-0.316252107741379	-0.470641125	-0.506738306724138	-0.288154787517241	-0.359437080103448	-0.471642111551724	-0.502224768103448	-0.485763582068966	-0.423707329706897	-0.687034281206897	-0.693032409137931
26	WALKING_DOWNSTAIRS	-0.5471984382	-0.3589516378	0.114379383742	0.14700167906	0.114379383742	0.14700167906	-0.1488562664	-0.111303956316	-0.23531462282	-0.296158291686	-0.4187798104	-0.463140795	0.022800096142	-0.006237000044	-0.2796400557	0.22678384386	-0.078283777824	-0.3466485178	-0.201368098258	-0.165552378156	-0.3601146078	-0.130825898392	-0.061537065488	-0.3967016908	-0.12591815458	-0.44312621	-0.22138882542	-0.3981998635	-0.4975063388	-0.434482187	0.075101684668	0.005749436614	-0.15317202912	-0.067941075972	-0.3345099466	-0.39299065312	-0.4722007526	-0.4894973794
